2014-03-09 22:26:37,259 [10] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2014-03-09 22:27:30,221 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY ([versionId])
2014-03-09 22:27:30,221 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsDocument
2014-03-09 22:27:30,221 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsDocument
2014-03-09 22:27:30,221 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:30,222 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-03-09 22:27:30,222 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2014-03-09 22:27:30,222 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
2014-03-09 22:27:30,222 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_published] ON [cmsDocument] ([published])
2014-03-09 22:27:30,223 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsDocument_newest] ON [cmsDocument] ([newest])
2014-03-09 22:27:30,231 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsDocument' was created
2014-03-09 22:27:30,281 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsContentType] ([pk] INTEGER NOT NULL IDENTITY(535,1),
[nodeId] INTEGER NOT NULL,
[alias] NVARCHAR(255) NULL,
[icon] NVARCHAR(255) NULL,
[thumbnail] NVARCHAR(255) NOT NULL CONSTRAINT [DF_cmsContentType_thumbnail] DEFAULT ('folder.png'),
[description] NVARCHAR(1500) NULL,
[isContainer] BIT NOT NULL CONSTRAINT [DF_cmsContentType_isContainer] DEFAULT ('0'),
[allowAtRoot] BIT NOT NULL CONSTRAINT [DF_cmsContentType_allowAtRoot] DEFAULT ('0'))
2014-03-09 22:27:30,281 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [PK_cmsContentType] PRIMARY KEY ([pk])
2014-03-09 22:27:30,281 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsContentType
2014-03-09 22:27:30,286 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsContentType
2014-03-09 22:27:30,287 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentType] ADD CONSTRAINT [FK_cmsContentType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:30,287 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentType] ON [cmsContentType] ([nodeId])
2014-03-09 22:27:30,288 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentType_icon] ON [cmsContentType] ([icon])
2014-03-09 22:27:30,295 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsContentType' was created
2014-03-09 22:27:30,354 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsDocumentType] ([contentTypeNodeId] INTEGER NOT NULL,
[templateNodeId] INTEGER NOT NULL,
[IsDefault] BIT NOT NULL CONSTRAINT [DF_cmsDocumentType_IsDefault] DEFAULT ('0'))
2014-03-09 22:27:30,355 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [PK_cmsDocumentType] PRIMARY KEY ([contentTypeNodeId], [templateNodeId])
2014-03-09 22:27:30,355 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsDocumentType
2014-03-09 22:27:30,355 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsDocumentType
2014-03-09 22:27:30,355 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsContentType_nodeId] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:30,356 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_umbracoNode_id] FOREIGN KEY ([contentTypeNodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:30,356 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocumentType] ADD CONSTRAINT [FK_cmsDocumentType_cmsTemplate_nodeId] FOREIGN KEY ([templateNodeId]) REFERENCES [cmsTemplate] ([nodeId])
2014-03-09 22:27:30,366 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsDocumentType' was created
2014-03-09 22:27:30,424 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsDataType] ([pk] INTEGER NOT NULL IDENTITY(30,1),
[nodeId] INTEGER NOT NULL,
[propertyEditorAlias] NVARCHAR(255) NOT NULL,
[dbType] NVARCHAR(50) NOT NULL)
2014-03-09 22:27:30,424 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [PK_cmsDataType] PRIMARY KEY ([pk])
2014-03-09 22:27:30,424 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsDataType
2014-03-09 22:27:30,430 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsDataType
2014-03-09 22:27:30,430 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataType] ADD CONSTRAINT [FK_cmsDataType_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:30,431 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDataType_nodeId] ON [cmsDataType] ([nodeId])
2014-03-09 22:27:30,440 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsDataType' was created
2014-03-09 22:27:30,495 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsDataTypePreValues] ([id] INTEGER NOT NULL IDENTITY(5,1),
[datatypeNodeId] INTEGER NOT NULL,
[value] NVARCHAR(2500) NULL,
[sortorder] INTEGER NOT NULL,
[alias] NVARCHAR(50) NULL)
2014-03-09 22:27:30,495 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [PK_cmsDataTypePreValues] PRIMARY KEY ([id])
2014-03-09 22:27:30,495 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsDataTypePreValues
2014-03-09 22:27:30,498 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsDataTypePreValues
2014-03-09 22:27:30,499 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsDataTypePreValues] ADD CONSTRAINT [FK_cmsDataTypePreValues_cmsDataType_nodeId] FOREIGN KEY ([datatypeNodeId]) REFERENCES [cmsDataType] ([nodeId])
2014-03-09 22:27:30,507 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsDataTypePreValues' was created
2014-03-09 22:27:30,559 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsDictionary] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[id] UniqueIdentifier NOT NULL,
[parent] UniqueIdentifier NOT NULL,
[key] NVARCHAR(1000) NOT NULL)
2014-03-09 22:27:30,559 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsDictionary] ADD CONSTRAINT [PK_cmsDictionary] PRIMARY KEY ([pk])
2014-03-09 22:27:30,559 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsDictionary
2014-03-09 22:27:30,559 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsDictionary
2014-03-09 22:27:30,560 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDictionary_id] ON [cmsDictionary] ([id])
2014-03-09 22:27:30,567 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsDictionary' was created
2014-03-09 22:27:30,621 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsLanguageText] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[languageId] INTEGER NOT NULL,
[UniqueId] UniqueIdentifier NOT NULL,
[value] NVARCHAR(1000) NOT NULL)
2014-03-09 22:27:30,622 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [PK_cmsLanguageText] PRIMARY KEY ([pk])
2014-03-09 22:27:30,622 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsLanguageText
2014-03-09 22:27:30,622 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsLanguageText
2014-03-09 22:27:30,622 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsLanguageText] ADD CONSTRAINT [FK_cmsLanguageText_cmsDictionary_id] FOREIGN KEY ([UniqueId]) REFERENCES [cmsDictionary] ([id])
2014-03-09 22:27:30,630 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsLanguageText' was created
2014-03-09 22:27:30,688 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoLanguage] ([id] INTEGER NOT NULL IDENTITY(2,1),
[languageISOCode] NVARCHAR(10) NULL,
[languageCultureName] NVARCHAR(100) NULL)
2014-03-09 22:27:30,689 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoLanguage] ADD CONSTRAINT [PK_umbracoLanguage] PRIMARY KEY ([id])
2014-03-09 22:27:30,689 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoLanguage
2014-03-09 22:27:30,690 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoLanguage
2014-03-09 22:27:30,691 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_umbracoLanguage_languageISOCode] ON [umbracoLanguage] ([languageISOCode])
2014-03-09 22:27:30,699 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoLanguage' was created
2014-03-09 22:27:30,756 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoDomains] ([id] INTEGER NOT NULL IDENTITY(1,1),
[domainDefaultLanguage] INTEGER NULL,
[domainRootStructureID] INTEGER NULL,
[domainName] NVARCHAR(255) NOT NULL)
2014-03-09 22:27:30,756 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [PK_umbracoDomains] PRIMARY KEY ([id])
2014-03-09 22:27:30,756 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoDomains
2014-03-09 22:27:30,756 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoDomains
2014-03-09 22:27:30,756 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [umbracoDomains] ADD CONSTRAINT [FK_umbracoDomains_umbracoNode_id] FOREIGN KEY ([domainRootStructureID]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:30,765 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoDomains' was created
2014-03-09 22:27:30,826 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [umbracoLog] ([id] INTEGER NOT NULL IDENTITY(1,1),
[userId] INTEGER NOT NULL,
[NodeId] INTEGER NOT NULL,
[Datestamp] DATETIME NOT NULL CONSTRAINT [DF_umbracoLog_Datestamp] DEFAULT (getdate()),
[logHeader] NVARCHAR(50) NOT NULL,
[logComment] NVARCHAR(4000) NULL)
2014-03-09 22:27:30,826 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [umbracoLog] ADD CONSTRAINT [PK_umbracoLog] PRIMARY KEY ([id])
2014-03-09 22:27:30,827 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table umbracoLog
2014-03-09 22:27:30,827 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table umbracoLog
2014-03-09 22:27:30,827 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoLog] ON [umbracoLog] ([NodeId])
2014-03-09 22:27:30,835 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'umbracoLog' was created
2014-03-09 22:27:30,897 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsMacro] ([id] INTEGER NOT NULL IDENTITY(1,1),
[macroUseInEditor] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroUseInEditor] DEFAULT ('0'),
[macroRefreshRate] INTEGER NOT NULL CONSTRAINT [DF_cmsMacro_macroRefreshRate] DEFAULT ('0'),
[macroAlias] NVARCHAR(255) NOT NULL,
[macroName] NVARCHAR(255) NULL,
[macroScriptType] NVARCHAR(255) NULL,
[macroScriptAssembly] NVARCHAR(255) NULL,
[macroXSLT] NVARCHAR(255) NULL,
[macroCacheByPage] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCacheByPage] DEFAULT ('1'),
[macroCachePersonalized] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroCachePersonalized] DEFAULT ('0'),
[macroDontRender] BIT NOT NULL CONSTRAINT [DF_cmsMacro_macroDontRender] DEFAULT ('0'),
[macroPython] NVARCHAR(255) NULL)
2014-03-09 22:27:30,898 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsMacro] ADD CONSTRAINT [PK_cmsMacro] PRIMARY KEY ([id])
2014-03-09 22:27:30,898 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsMacro
2014-03-09 22:27:30,898 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsMacro
2014-03-09 22:27:30,898 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsMacroPropertyAlias] ON [cmsMacro] ([macroAlias])
2014-03-09 22:27:30,905 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsMacro' was created
2014-03-09 22:27:30,961 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsMacroProperty] ([id] INTEGER NOT NULL IDENTITY(1,1),
[editorAlias] NVARCHAR(255) NOT NULL,
[macro] INTEGER NOT NULL,
[macroPropertySortOrder] INTEGER NOT NULL CONSTRAINT [DF_cmsMacroProperty_macroPropertySortOrder] DEFAULT ('0'),
[macroPropertyAlias] NVARCHAR(50) NOT NULL,
[macroPropertyName] NVARCHAR(255) NOT NULL)
2014-03-09 22:27:30,961 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [PK_cmsMacroProperty] PRIMARY KEY ([id])
2014-03-09 22:27:30,961 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsMacroProperty
2014-03-09 22:27:30,961 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsMacroProperty
2014-03-09 22:27:30,962 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMacroProperty] ADD CONSTRAINT [FK_cmsMacroProperty_cmsMacro_id] FOREIGN KEY ([macro]) REFERENCES [cmsMacro] ([id])
2014-03-09 22:27:30,962 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsMacroProperty_Alias] ON [cmsMacroProperty] ([macro],[macroPropertyAlias])
2014-03-09 22:27:30,969 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsMacroProperty' was created
2014-03-09 22:27:31,022 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsMemberType] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[NodeId] INTEGER NOT NULL,
[propertytypeId] INTEGER NOT NULL,
[memberCanEdit] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_memberCanEdit] DEFAULT ('0'),
[viewOnProfile] BIT NOT NULL CONSTRAINT [DF_cmsMemberType_viewOnProfile] DEFAULT ('0'))
2014-03-09 22:27:31,023 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [PK_cmsMemberType] PRIMARY KEY ([pk])
2014-03-09 22:27:31,023 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsMemberType
2014-03-09 22:27:31,023 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsMemberType
2014-03-09 22:27:31,023 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_umbracoNode_id] FOREIGN KEY ([NodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,024 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMemberType] ADD CONSTRAINT [FK_cmsMemberType_cmsContentType_nodeId] FOREIGN KEY ([NodeId]) REFERENCES [cmsContentType] ([nodeId])
2014-03-09 22:27:31,031 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsMemberType' was created
2014-03-09 22:27:31,084 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsMember] ([nodeId] INTEGER NOT NULL,
[Email] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Email] DEFAULT (''''),
[LoginName] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_LoginName] DEFAULT (''''),
[Password] NVARCHAR(1000) NOT NULL CONSTRAINT [DF_cmsMember_Password] DEFAULT (''''))
2014-03-09 22:27:31,084 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [PK_cmsMember] PRIMARY KEY ([nodeId])
2014-03-09 22:27:31,084 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsMember
2014-03-09 22:27:31,084 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsMember
2014-03-09 22:27:31,085 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-03-09 22:27:31,087 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember] ADD CONSTRAINT [FK_cmsMember_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,093 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsMember' was created
2014-03-09 22:27:31,143 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsMember2MemberGroup] ([Member] INTEGER NOT NULL,
[MemberGroup] INTEGER NOT NULL)
2014-03-09 22:27:31,143 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [PK_cmsMember2MemberGroup] PRIMARY KEY ([Member], [MemberGroup])
2014-03-09 22:27:31,143 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsMember2MemberGroup
2014-03-09 22:27:31,143 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsMember2MemberGroup
2014-03-09 22:27:31,143 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_cmsMember_nodeId] FOREIGN KEY ([Member]) REFERENCES [cmsMember] ([nodeId])
2014-03-09 22:27:31,144 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsMember2MemberGroup] ADD CONSTRAINT [FK_cmsMember2MemberGroup_umbracoNode_id] FOREIGN KEY ([MemberGroup]) REFERENCES [umbracoNode] ([id])
2014-03-09 22:27:31,152 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsMember2MemberGroup' was created
2014-03-09 22:27:31,204 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsContentXml] ([nodeId] INTEGER NOT NULL,
[xml] NTEXT NOT NULL)
2014-03-09 22:27:31,205 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [PK_cmsContentXml] PRIMARY KEY ([nodeId])
2014-03-09 22:27:31,205 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsContentXml
2014-03-09 22:27:31,205 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsContentXml
2014-03-09 22:27:31,206 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentXml] ADD CONSTRAINT [FK_cmsContentXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-03-09 22:27:31,214 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsContentXml' was created
2014-03-09 22:27:31,263 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsPreviewXml] ([nodeId] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[timestamp] DATETIME NOT NULL,
[xml] NTEXT NOT NULL)
2014-03-09 22:27:31,264 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [PK_cmsPreviewXml] PRIMARY KEY ([nodeId], [versionId])
2014-03-09 22:27:31,264 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Creating data in table cmsPreviewXml
2014-03-09 22:27:31,264 [21] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 15] Done creating data in table cmsPreviewXml
2014-03-09 22:27:31,264 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2014-03-09 22:27:31,265 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Foreign Key sql -1:
 ALTER TABLE [cmsPreviewXml] ADD CONSTRAINT [FK_cmsPreviewXml_cmsContentVersion_VersionId] FOREIGN KEY ([versionId]) REFERENCES [cmsContentVersion] ([VersionId])
2014-03-09 22:27:31,273 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] New table 'cmsPreviewXml' was created
2014-03-09 22:27:31,324 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
 CREATE TABLE [cmsPropertyTypeGroup] ([id] INTEGER NOT NULL IDENTITY(12,1),
[parentGroupId] INTEGER NULL,
[contenttypeNodeId] INTEGER NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[sortorder] INTEGER NOT NULL)
2014-03-09 22:27:31,324 [21] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Primary Key sql -1:
 ALTER TABLE [cmsPropertyTypeGroup] ADD CONSTRAINT [PK_cmsPropertyTypeGroup] PRIMARY KEY ([id])
